"","year","site","colony","track","sample","calc","extension","density","hdbands","partmort","Year.x","tmaxM","tminM","tavM","tsdM","AtrangeM","Year.y","WtmaxM","WtminM","WtavM","WtsdM","WtmaxR","WtminR","WtavR","WtsdR","WtrangeM","WtrangeR","Year.x","StmaxM","StminM","StavM","StsdM","StmaxR","StminR","StavR","StsdR","Year.y","csmaxM","csminM","csavM","cssdM","AcsrangeM","Year.x","WcsmaxM","WcsminM","WcsavM","WcssdM","WcsmaxR","WcsminR","WcsavR","WcssdR","WcsrangeM","WcsrangeR","Year.y","ScsmaxM","ScsminM","ScsavM","ScssdM","ScsmaxR","ScsminR","ScsavR","ScssdR","AScsrangeM","Year.x","cdmaxM","cdminM","cdavM","cdsdM","AcdrangeM","Year.y","WcdmaxM","WcdminM","WcdavM","WcdsdM","WcdmaxR","WcdminR","WcdavR","WcdsdR","WcdrangeM","WcdrangeR","Year.x","ScdmaxM","ScdminM","ScdavM","ScdsdM","ScdmaxR","ScdminR","ScdavR","ScdsdR","ScdrangeM","ScdrangeR","Year.y","cemaxM","ceminM","ceavM","cesdM","AcerangeM","Year.x","WcemaxM","WceminM","WceavM","WcesdM","WcemaxR","WceminR","WceavR","WcesdR","WcerangeM","WcerangeR","Year.y","ScemaxM","SceminM","SceavM","ScesdM","ScemaxR","SceminR","SceavR","ScesdR","ScerangeM","ScerangeR","Year.x","cnmaxM","cnminM","cnavM","cnsdM","AcnrangeM","Year.y","WcnmaxM","WcnminM","WcnavM","WcnsdM","WcnmaxR","WcnminR","WcnavR","WcnsdR","WcnrangeM","WcnrangeR","Year","ScnmaxM","ScnminM","ScnavM","ScnsdM","ScnmaxR","ScnminR","ScnavR","ScnsdR","ScnrangeM","ScnrangeR"
"1",2000,"ala","ala12","t1","ala12_t1",0.797,0.6559,1.534611805,0,0,2000,33.5823347138192,22.895787072984,28.2776730539579,3.23273884131228,10.6865476408351,2000,25.9580426427579,22.895787072984,23.8722485221364,0.74447928008818,25.96,22.91,23.915593220339,0.729842380684281,3.06225556977382,3.05,2000,32.9995726266996,29.9247023112598,31.0880575065347,1.15086848213173,33.08,29.77,31.1055737704918,1.06380844859427,2000,0.316840200159843,0.00540040955433395,0.125487282290607,0.0581324322498157,0.311439790605509,2000,0.255765650071043,0.0347323497696741,0.137014829887558,0.0555566477469348,0.278,0.02,0.134610169491525,0.0735737999068242,0.221033300301369,0.258,2000,0.204360901772135,0.0535814933202941,0.127641405106811,0.0371696554330342,0.241,0.034,0.130524590163934,0.0486424391375052,0.15077940845184,2000,92.4180018545973,87.9237906202427,88.988118046839,0.669376638876034,4.49421123435467,2000,91.1005424432529,87.9237906202427,88.937449830821,0.748528090534558,93.106,87.541,88.9967288135593,1.07395626685679,3.17675182301028,5.565,2000,89.4012006228468,88.5453379576139,88.8334830673143,0.204859037977365,90.149,88.529,88.8351147540984,0.312347728147154,0.855862665232905,1.62,2000,0.12164089694946,-0.0241501909084397,0.0322587848503316,0.0264432450976138,0.1457910878579,2000,0.0501985686263181,-0.0180406394029488,0.0199897374028236,0.0206503808573219,0.073,-0.028,0.0195254237288136,0.023899470440103,0.0682392080292669,0.101,2000,0.0868753293776411,0.0246452010949414,0.0409725102423189,0.0144621484816895,0.09,0.01,0.0419344262295082,0.0200506598831219,0.0622301282826997,0.08,2000,0.311219469738913,-0.131756999993573,0.105536501329339,0.0759624609615746,0.442976469732486,2000,0.256481810151684,-0.0143783637588062,0.125735009905261,0.0717060699960392,0.278,-0.068,0.120745762711864,0.0897438103177958,0.27086017391049,0.346,2000,0.200244204281164,0.0362111469663257,0.117448644728692,0.0406141422123071,0.236,-0.006,0.120180327868852,0.0531530833839773,0.164033057314838,0.242
"2",2000,"ala","ala12","t2","ala12_t2",1.007,0.5701,1.397307758,0,0,2000,33.5823347138192,22.895787072984,28.2776730539579,3.23273884131228,10.6865476408351,2000,25.9580426427579,22.895787072984,23.8722485221364,0.74447928008818,25.96,22.91,23.915593220339,0.729842380684281,3.06225556977382,3.05,2000,32.9995726266996,29.9247023112598,31.0880575065347,1.15086848213173,33.08,29.77,31.1055737704918,1.06380844859427,2000,0.316840200159843,0.00540040955433395,0.125487282290607,0.0581324322498157,0.311439790605509,2000,0.255765650071043,0.0347323497696741,0.137014829887558,0.0555566477469348,0.278,0.02,0.134610169491525,0.0735737999068242,0.221033300301369,0.258,2000,0.204360901772135,0.0535814933202941,0.127641405106811,0.0371696554330342,0.241,0.034,0.130524590163934,0.0486424391375052,0.15077940845184,2000,92.4180018545973,87.9237906202427,88.988118046839,0.669376638876034,4.49421123435467,2000,91.1005424432529,87.9237906202427,88.937449830821,0.748528090534558,93.106,87.541,88.9967288135593,1.07395626685679,3.17675182301028,5.565,2000,89.4012006228468,88.5453379576139,88.8334830673143,0.204859037977365,90.149,88.529,88.8351147540984,0.312347728147154,0.855862665232905,1.62,2000,0.12164089694946,-0.0241501909084397,0.0322587848503316,0.0264432450976138,0.1457910878579,2000,0.0501985686263181,-0.0180406394029488,0.0199897374028236,0.0206503808573219,0.073,-0.028,0.0195254237288136,0.023899470440103,0.0682392080292669,0.101,2000,0.0868753293776411,0.0246452010949414,0.0409725102423189,0.0144621484816895,0.09,0.01,0.0419344262295082,0.0200506598831219,0.0622301282826997,0.08,2000,0.311219469738913,-0.131756999993573,0.105536501329339,0.0759624609615746,0.442976469732486,2000,0.256481810151684,-0.0143783637588062,0.125735009905261,0.0717060699960392,0.278,-0.068,0.120745762711864,0.0897438103177958,0.27086017391049,0.346,2000,0.200244204281164,0.0362111469663257,0.117448644728692,0.0406141422123071,0.236,-0.006,0.120180327868852,0.0531530833839773,0.164033057314838,0.242
"3",2000,"dib","dib01","t1","dib01_t1",0.956,0.7467,1.280707377,0,0,2000,33.6515190574594,22.5310478652235,28.1823129642003,3.27827924923401,11.120471192236,2000,25.8209816807735,22.5310478652235,23.7641239052924,0.806544470222146,25.81,22.61,23.8035593220339,0.767429122217237,3.28993381555004,3.2,2000,32.9734572277396,29.6747342070003,31.023902819743,1.22283326262276,33.03,29.55,31.0390163934426,1.12033879536212,2000,0.301462387307521,0.0199735830288463,0.123044928660323,0.0539938460120278,0.281488804278675,2000,0.254347236198943,0.0255732228333592,0.135840340405093,0.057895303061105,0.286,0.011,0.131830508474576,0.0748483875721501,0.228774013365584,0.275,2000,0.189998801878398,0.0550644853429102,0.123351792469306,0.033874486024002,0.229,0.036,0.12627868852459,0.0466851622208245,0.134934316535488,2000,91.9624554042194,88.0904015776805,89.0511836426145,0.646504716883104,3.87205382653883,2000,90.8415124617481,88.0904015776805,88.9787096437758,0.717123718251276,92.82,87.893,89.0338644067797,1.14035226646958,2.75111088406756,4.92699999999999,2000,89.3909304421075,88.5908586572414,88.8466732001056,0.190201864583713,90.278,88.535,88.8562786885246,0.324859412215373,0.800071784866105,1.74300000000001,2000,0.120915517231026,-0.0464425344167225,0.0347558624686049,0.0262984214870288,0.167358051647748,2000,0.0642815829561255,-0.0270280733823696,0.0224590877782774,0.0243451609245174,0.078,-0.064,0.0203728813559322,0.0289928042827067,0.0913096563384951,0.142,2000,0.0894492592141961,0.0192094164640356,0.0422200037419213,0.0155748543968248,0.093,0.007,0.0434754098360656,0.0207682502531926,0.0702398427501605,0.086,2000,0.291533093024265,-0.113232417955508,0.101870881018057,0.0719132221378176,0.404765510979773,2000,0.263638358544406,-0.0246546627669413,0.12146241879731,0.0742485083348076,0.285,-0.073,0.115338983050847,0.0922050956347693,0.288293021311347,0.358,2000,0.18486858391739,0.0348339007691873,0.112448438876323,0.0358177638302602,0.221,-0.012,0.114983606557377,0.050790252281082,0.150034683148203,0.233
"4",2000,"dib","dib04","t1","dib04_t1",0.94,0.8173,1.150706924,0,0,2000,33.6515190574594,22.5310478652235,28.1823129642003,3.27827924923401,11.120471192236,2000,25.8209816807735,22.5310478652235,23.7641239052924,0.806544470222146,25.81,22.61,23.8035593220339,0.767429122217237,3.28993381555004,3.2,2000,32.9734572277396,29.6747342070003,31.023902819743,1.22283326262276,33.03,29.55,31.0390163934426,1.12033879536212,2000,0.301462387307521,0.0199735830288463,0.123044928660323,0.0539938460120278,0.281488804278675,2000,0.254347236198943,0.0255732228333592,0.135840340405093,0.057895303061105,0.286,0.011,0.131830508474576,0.0748483875721501,0.228774013365584,0.275,2000,0.189998801878398,0.0550644853429102,0.123351792469306,0.033874486024002,0.229,0.036,0.12627868852459,0.0466851622208245,0.134934316535488,2000,91.9624554042194,88.0904015776805,89.0511836426145,0.646504716883104,3.87205382653883,2000,90.8415124617481,88.0904015776805,88.9787096437758,0.717123718251276,92.82,87.893,89.0338644067797,1.14035226646958,2.75111088406756,4.92699999999999,2000,89.3909304421075,88.5908586572414,88.8466732001056,0.190201864583713,90.278,88.535,88.8562786885246,0.324859412215373,0.800071784866105,1.74300000000001,2000,0.120915517231026,-0.0464425344167225,0.0347558624686049,0.0262984214870288,0.167358051647748,2000,0.0642815829561255,-0.0270280733823696,0.0224590877782774,0.0243451609245174,0.078,-0.064,0.0203728813559322,0.0289928042827067,0.0913096563384951,0.142,2000,0.0894492592141961,0.0192094164640356,0.0422200037419213,0.0155748543968248,0.093,0.007,0.0434754098360656,0.0207682502531926,0.0702398427501605,0.086,2000,0.291533093024265,-0.113232417955508,0.101870881018057,0.0719132221378176,0.404765510979773,2000,0.263638358544406,-0.0246546627669413,0.12146241879731,0.0742485083348076,0.285,-0.073,0.115338983050847,0.0922050956347693,0.288293021311347,0.358,2000,0.18486858391739,0.0348339007691873,0.112448438876323,0.0358177638302602,0.221,-0.012,0.114983606557377,0.050790252281082,0.150034683148203,0.233
"5",2000,"dib","dib01","t2","dib01_t2",0.526,0.3784,1.390042719,0,0,2000,33.6515190574594,22.5310478652235,28.1823129642003,3.27827924923401,11.120471192236,2000,25.8209816807735,22.5310478652235,23.7641239052924,0.806544470222146,25.81,22.61,23.8035593220339,0.767429122217237,3.28993381555004,3.2,2000,32.9734572277396,29.6747342070003,31.023902819743,1.22283326262276,33.03,29.55,31.0390163934426,1.12033879536212,2000,0.301462387307521,0.0199735830288463,0.123044928660323,0.0539938460120278,0.281488804278675,2000,0.254347236198943,0.0255732228333592,0.135840340405093,0.057895303061105,0.286,0.011,0.131830508474576,0.0748483875721501,0.228774013365584,0.275,2000,0.189998801878398,0.0550644853429102,0.123351792469306,0.033874486024002,0.229,0.036,0.12627868852459,0.0466851622208245,0.134934316535488,2000,91.9624554042194,88.0904015776805,89.0511836426145,0.646504716883104,3.87205382653883,2000,90.8415124617481,88.0904015776805,88.9787096437758,0.717123718251276,92.82,87.893,89.0338644067797,1.14035226646958,2.75111088406756,4.92699999999999,2000,89.3909304421075,88.5908586572414,88.8466732001056,0.190201864583713,90.278,88.535,88.8562786885246,0.324859412215373,0.800071784866105,1.74300000000001,2000,0.120915517231026,-0.0464425344167225,0.0347558624686049,0.0262984214870288,0.167358051647748,2000,0.0642815829561255,-0.0270280733823696,0.0224590877782774,0.0243451609245174,0.078,-0.064,0.0203728813559322,0.0289928042827067,0.0913096563384951,0.142,2000,0.0894492592141961,0.0192094164640356,0.0422200037419213,0.0155748543968248,0.093,0.007,0.0434754098360656,0.0207682502531926,0.0702398427501605,0.086,2000,0.291533093024265,-0.113232417955508,0.101870881018057,0.0719132221378176,0.404765510979773,2000,0.263638358544406,-0.0246546627669413,0.12146241879731,0.0742485083348076,0.285,-0.073,0.115338983050847,0.0922050956347693,0.288293021311347,0.358,2000,0.18486858391739,0.0348339007691873,0.112448438876323,0.0358177638302602,0.221,-0.012,0.114983606557377,0.050790252281082,0.150034683148203,0.233
"6",2000,"dib","dib04","t2","dib04_t2",1.335,1.0998,1.2134878,0,0,2000,33.6515190574594,22.5310478652235,28.1823129642003,3.27827924923401,11.120471192236,2000,25.8209816807735,22.5310478652235,23.7641239052924,0.806544470222146,25.81,22.61,23.8035593220339,0.767429122217237,3.28993381555004,3.2,2000,32.9734572277396,29.6747342070003,31.023902819743,1.22283326262276,33.03,29.55,31.0390163934426,1.12033879536212,2000,0.301462387307521,0.0199735830288463,0.123044928660323,0.0539938460120278,0.281488804278675,2000,0.254347236198943,0.0255732228333592,0.135840340405093,0.057895303061105,0.286,0.011,0.131830508474576,0.0748483875721501,0.228774013365584,0.275,2000,0.189998801878398,0.0550644853429102,0.123351792469306,0.033874486024002,0.229,0.036,0.12627868852459,0.0466851622208245,0.134934316535488,2000,91.9624554042194,88.0904015776805,89.0511836426145,0.646504716883104,3.87205382653883,2000,90.8415124617481,88.0904015776805,88.9787096437758,0.717123718251276,92.82,87.893,89.0338644067797,1.14035226646958,2.75111088406756,4.92699999999999,2000,89.3909304421075,88.5908586572414,88.8466732001056,0.190201864583713,90.278,88.535,88.8562786885246,0.324859412215373,0.800071784866105,1.74300000000001,2000,0.120915517231026,-0.0464425344167225,0.0347558624686049,0.0262984214870288,0.167358051647748,2000,0.0642815829561255,-0.0270280733823696,0.0224590877782774,0.0243451609245174,0.078,-0.064,0.0203728813559322,0.0289928042827067,0.0913096563384951,0.142,2000,0.0894492592141961,0.0192094164640356,0.0422200037419213,0.0155748543968248,0.093,0.007,0.0434754098360656,0.0207682502531926,0.0702398427501605,0.086,2000,0.291533093024265,-0.113232417955508,0.101870881018057,0.0719132221378176,0.404765510979773,2000,0.263638358544406,-0.0246546627669413,0.12146241879731,0.0742485083348076,0.285,-0.073,0.115338983050847,0.0922050956347693,0.288293021311347,0.358,2000,0.18486858391739,0.0348339007691873,0.112448438876323,0.0358177638302602,0.221,-0.012,0.114983606557377,0.050790252281082,0.150034683148203,0.233
"7",2000,"ras","ras04","t1","ras04_t1",0.7,0.4742,1.476630503,0,0,2000,34.7558925985664,21.2479911993186,28.3664182764617,4.44731450972798,13.5079013992478,2000,24.1047861853255,21.2479911993186,22.5425130380112,0.813558250546469,24.12,21.22,22.5683050847458,0.751811954988317,2.85679498600686,2.9,2000,34.7558925985664,32.8201600355197,33.8379499381252,0.619112628383536,34.83,32.79,33.7986885245902,0.57299062066156,2000,0.239874602910471,0.0278528507347619,0.0982499293546637,0.0375580814422475,0.212021752175709,2000,0.225615371527191,0.0508347363207567,0.115948581169159,0.0381399753260563,0.355,0.008,0.115474576271186,0.0725216628592387,0.174780635206434,0.347,2000,0.130513385179492,0.0397463891958596,0.0857120726786291,0.0227646674745645,0.188,0.02,0.0853770491803279,0.0396460018725832,0.0907669959836322,2000,93.5622015853897,86.9293349334502,90.5283046930306,1.37822281238884,6.63286665193952,2000,92.7196952429929,87.858064023089,90.3320198010078,1.13273245801762,93.066,86.922,90.3315593220339,1.93751901678041,4.86163121990394,6.14400000000001,2000,93.2851648814996,88.0808273785867,91.0743967775444,1.64897392504835,93.092,86.908,91.0150327868852,2.09125339583078,5.20433750291295,6.184,2000,0.182170518238441,-0.203860389455108,0.00258653900570623,0.0785381526510395,0.386030907693549,2000,0.145632876387075,-0.203860389455108,-0.00568917833100309,0.080996324802973,0.275,-0.319,-0.00376271186440678,0.12269113715891,0.349493265842182,0.594,2000,0.118062492655306,-0.124504173789783,-0.042755735338453,0.0654482539159496,0.157,-0.132,-0.0426393442622951,0.0682353849521115,0.242566666445088,0.289,2000,0.0882704625892156,-0.0871039093332076,0.00377488506727891,0.0389723075142851,0.175374371922423,2000,0.0882704625892156,-0.0751963190560946,0.00381635999685613,0.0379366099702359,0.102,-0.156,0.00440677966101695,0.0610777115631835,0.16346678164531,0.258,2000,0.0776995168079022,-0.05775657418185,-0.0100766135740387,0.0428736705899952,0.139,-0.112,-0.0108360655737705,0.0486090459098129,0.135456090989752,0.251
"8",2000,"ras","ras12","t1","ras12_t1",1.452,0.6206,2.339443606,0,0,2000,34.7558925985664,21.2479911993186,28.3664182764617,4.44731450972798,13.5079013992478,2000,24.1047861853255,21.2479911993186,22.5425130380112,0.813558250546469,24.12,21.22,22.5683050847458,0.751811954988317,2.85679498600686,2.9,2000,34.7558925985664,32.8201600355197,33.8379499381252,0.619112628383536,34.83,32.79,33.7986885245902,0.57299062066156,2000,0.239874602910471,0.0278528507347619,0.0982499293546637,0.0375580814422475,0.212021752175709,2000,0.225615371527191,0.0508347363207567,0.115948581169159,0.0381399753260563,0.355,0.008,0.115474576271186,0.0725216628592387,0.174780635206434,0.347,2000,0.130513385179492,0.0397463891958596,0.0857120726786291,0.0227646674745645,0.188,0.02,0.0853770491803279,0.0396460018725832,0.0907669959836322,2000,93.5622015853897,86.9293349334502,90.5283046930306,1.37822281238884,6.63286665193952,2000,92.7196952429929,87.858064023089,90.3320198010078,1.13273245801762,93.066,86.922,90.3315593220339,1.93751901678041,4.86163121990394,6.14400000000001,2000,93.2851648814996,88.0808273785867,91.0743967775444,1.64897392504835,93.092,86.908,91.0150327868852,2.09125339583078,5.20433750291295,6.184,2000,0.182170518238441,-0.203860389455108,0.00258653900570623,0.0785381526510395,0.386030907693549,2000,0.145632876387075,-0.203860389455108,-0.00568917833100309,0.080996324802973,0.275,-0.319,-0.00376271186440678,0.12269113715891,0.349493265842182,0.594,2000,0.118062492655306,-0.124504173789783,-0.042755735338453,0.0654482539159496,0.157,-0.132,-0.0426393442622951,0.0682353849521115,0.242566666445088,0.289,2000,0.0882704625892156,-0.0871039093332076,0.00377488506727891,0.0389723075142851,0.175374371922423,2000,0.0882704625892156,-0.0751963190560946,0.00381635999685613,0.0379366099702359,0.102,-0.156,0.00440677966101695,0.0610777115631835,0.16346678164531,0.258,2000,0.0776995168079022,-0.05775657418185,-0.0100766135740387,0.0428736705899952,0.139,-0.112,-0.0108360655737705,0.0486090459098129,0.135456090989752,0.251
"9",2000,"ras","ras04","t2","ras04_t2",0.671,0.4742,1.415673911,0,0,2000,34.7558925985664,21.2479911993186,28.3664182764617,4.44731450972798,13.5079013992478,2000,24.1047861853255,21.2479911993186,22.5425130380112,0.813558250546469,24.12,21.22,22.5683050847458,0.751811954988317,2.85679498600686,2.9,2000,34.7558925985664,32.8201600355197,33.8379499381252,0.619112628383536,34.83,32.79,33.7986885245902,0.57299062066156,2000,0.239874602910471,0.0278528507347619,0.0982499293546637,0.0375580814422475,0.212021752175709,2000,0.225615371527191,0.0508347363207567,0.115948581169159,0.0381399753260563,0.355,0.008,0.115474576271186,0.0725216628592387,0.174780635206434,0.347,2000,0.130513385179492,0.0397463891958596,0.0857120726786291,0.0227646674745645,0.188,0.02,0.0853770491803279,0.0396460018725832,0.0907669959836322,2000,93.5622015853897,86.9293349334502,90.5283046930306,1.37822281238884,6.63286665193952,2000,92.7196952429929,87.858064023089,90.3320198010078,1.13273245801762,93.066,86.922,90.3315593220339,1.93751901678041,4.86163121990394,6.14400000000001,2000,93.2851648814996,88.0808273785867,91.0743967775444,1.64897392504835,93.092,86.908,91.0150327868852,2.09125339583078,5.20433750291295,6.184,2000,0.182170518238441,-0.203860389455108,0.00258653900570623,0.0785381526510395,0.386030907693549,2000,0.145632876387075,-0.203860389455108,-0.00568917833100309,0.080996324802973,0.275,-0.319,-0.00376271186440678,0.12269113715891,0.349493265842182,0.594,2000,0.118062492655306,-0.124504173789783,-0.042755735338453,0.0654482539159496,0.157,-0.132,-0.0426393442622951,0.0682353849521115,0.242566666445088,0.289,2000,0.0882704625892156,-0.0871039093332076,0.00377488506727891,0.0389723075142851,0.175374371922423,2000,0.0882704625892156,-0.0751963190560946,0.00381635999685613,0.0379366099702359,0.102,-0.156,0.00440677966101695,0.0610777115631835,0.16346678164531,0.258,2000,0.0776995168079022,-0.05775657418185,-0.0100766135740387,0.0428736705899952,0.139,-0.112,-0.0108360655737705,0.0486090459098129,0.135456090989752,0.251
"10",2000,"ras","ras12","t2","ras12_t2",0.504,0.3128,1.60980851,0,0,2000,34.7558925985664,21.2479911993186,28.3664182764617,4.44731450972798,13.5079013992478,2000,24.1047861853255,21.2479911993186,22.5425130380112,0.813558250546469,24.12,21.22,22.5683050847458,0.751811954988317,2.85679498600686,2.9,2000,34.7558925985664,32.8201600355197,33.8379499381252,0.619112628383536,34.83,32.79,33.7986885245902,0.57299062066156,2000,0.239874602910471,0.0278528507347619,0.0982499293546637,0.0375580814422475,0.212021752175709,2000,0.225615371527191,0.0508347363207567,0.115948581169159,0.0381399753260563,0.355,0.008,0.115474576271186,0.0725216628592387,0.174780635206434,0.347,2000,0.130513385179492,0.0397463891958596,0.0857120726786291,0.0227646674745645,0.188,0.02,0.0853770491803279,0.0396460018725832,0.0907669959836322,2000,93.5622015853897,86.9293349334502,90.5283046930306,1.37822281238884,6.63286665193952,2000,92.7196952429929,87.858064023089,90.3320198010078,1.13273245801762,93.066,86.922,90.3315593220339,1.93751901678041,4.86163121990394,6.14400000000001,2000,93.2851648814996,88.0808273785867,91.0743967775444,1.64897392504835,93.092,86.908,91.0150327868852,2.09125339583078,5.20433750291295,6.184,2000,0.182170518238441,-0.203860389455108,0.00258653900570623,0.0785381526510395,0.386030907693549,2000,0.145632876387075,-0.203860389455108,-0.00568917833100309,0.080996324802973,0.275,-0.319,-0.00376271186440678,0.12269113715891,0.349493265842182,0.594,2000,0.118062492655306,-0.124504173789783,-0.042755735338453,0.0654482539159496,0.157,-0.132,-0.0426393442622951,0.0682353849521115,0.242566666445088,0.289,2000,0.0882704625892156,-0.0871039093332076,0.00377488506727891,0.0389723075142851,0.175374371922423,2000,0.0882704625892156,-0.0751963190560946,0.00381635999685613,0.0379366099702359,0.102,-0.156,0.00440677966101695,0.0610777115631835,0.16346678164531,0.258,2000,0.0776995168079022,-0.05775657418185,-0.0100766135740387,0.0428736705899952,0.139,-0.112,-0.0108360655737705,0.0486090459098129,0.135456090989752,0.251
