Date,date1,SST,SST_Anomaly,HotSpot,DHW
2013-Oct-15,15/10/13,30.821,-0.283,0,1.116
2013-Oct-16,16/10/13,30.512,-0.509,0,1.116
2013-Oct-17,17/10/13,30.73,-0.208,0,1.116
2013-Oct-18,18/10/13,30.21,-0.644,0,1.116
2013-Oct-19,19/10/13,31.019,0.248,0,1.116
2013-Oct-20,20/10/13,30.809,0.122,0,1.116
2013-Oct-21,21/10/13,30.539,-0.065,0,1.116
2013-Oct-22,22/10/13,30.098,-0.423,0,0.954
2013-Oct-23,23/10/13,30.358,-0.079,0,0.954
2013-Oct-24,24/10/13,29.908,-0.446,0,0.954
2013-Oct-25,25/10/13,30.14,-0.131,0,0.954
2013-Oct-26,26/10/13,30.162,-0.026,0,0.954
2013-Oct-27,27/10/13,30.539,0.435,0,0.954
2013-Oct-28,28/10/13,30.457,0.435,0,0.954
2013-Oct-29,29/10/13,30.158,0.22,0,0.954
2013-Oct-30,30/10/13,30.369,0.515,0,0.954
2013-Oct-31,31/10/13,30.014,0.243,0,0.954
2013-Nov-01,1/11/13,29.821,0.133,0,0.78
2013-Nov-02,2/11/13,29.842,0.238,0,0.78
2013-Nov-03,3/11/13,29.923,0.402,0,0.78
2013-Nov-04,4/11/13,29.815,0.377,0,0.78
2013-Nov-05,5/11/13,29.095,-0.259,0,0.78
2013-Nov-06,6/11/13,29.077,-0.194,0,0.605
2013-Nov-07,7/11/13,28.839,-0.349,0,0.605
2013-Nov-08,8/11/13,29.044,-0.06,0,0.451
2013-Nov-09,9/11/13,28.703,-0.318,0,0.451
2013-Nov-10,10/11/13,28.361,-0.577,0,0.451
2013-Nov-11,11/11/13,28.483,-0.371,0,0.451
2013-Nov-12,12/11/13,28.462,-0.309,0,0.451
2013-Nov-13,13/11/13,28.77,0.082,0,0.451
2013-Nov-14,14/11/13,28.998,0.393,0,0.451
2013-Nov-15,15/11/13,28.704,0.183,0,0.451
2013-Nov-16,16/11/13,28.45,0.09,0,0.451
2013-Nov-17,17/11/13,28.517,0.317,0,0.451
2013-Nov-18,18/11/13,27.898,-0.141,0,0.451
2013-Nov-19,19/11/13,27.556,-0.323,0,0.451
2013-Nov-20,20/11/13,27.392,-0.326,0,0.305
2013-Nov-21,21/11/13,26.994,-0.564,0,0.305
2013-Nov-22,22/11/13,26.708,-0.689,0,0.157
2013-Nov-23,23/11/13,26.676,-0.561,0,0.157
2013-Nov-24,24/11/13,26.163,-0.913,0,0.157
2013-Nov-25,25/11/13,25.94,-0.975,0,0.157
2013-Nov-26,26/11/13,25.453,-1.302,0,0
2013-Nov-27,27/11/13,25.25,-1.344,0,0
2013-Nov-28,28/11/13,25.219,-1.215,0,0
2013-Nov-29,29/11/13,25.134,-1.138,0,0
2013-Nov-30,30/11/13,25.072,-1.04,0,0
2013-Dec-01,1/12/13,24.785,-1.166,0,0
2013-Dec-02,2/12/13,25.559,-0.232,0,0
2013-Dec-03,3/12/13,25.481,-0.149,0,0
2013-Dec-04,4/12/13,25.466,-0.003,0,0
2013-Dec-05,5/12/13,25.234,-0.075,0,0
2013-Dec-06,6/12/13,25.044,-0.104,0,0
2013-Dec-07,7/12/13,24.999,0.012,0,0
2013-Dec-08,8/12/13,24.774,-0.053,0,0
2013-Dec-09,9/12/13,24.642,-0.025,0,0
2013-Dec-10,10/12/13,24.258,-0.248,0,0
2013-Dec-11,11/12/13,24.048,-0.297,0,0
2013-Dec-12,12/12/13,24.13,-0.055,0,0
2013-Dec-13,13/12/13,24.138,0.114,0,0
2013-Dec-14,14/12/13,24.029,0.166,0,0
2013-Dec-15,15/12/13,23.752,0.049,0,0
2013-Dec-16,16/12/13,23.588,-0.039,0,0
2013-Dec-17,17/12/13,23.403,-0.149,0,0
2013-Dec-18,18/12/13,22.671,-0.806,0,0
2013-Dec-19,19/12/13,22.497,-0.904,0,0
2013-Dec-20,20/12/13,22.63,-0.697,0,0
2013-Dec-21,21/12/13,22.151,-1.1,0,0
2013-Dec-22,22/12/13,21.796,-1.379,0,0
2013-Dec-23,23/12/13,21.48,-1.621,0,0
2013-Dec-24,24/12/13,21.461,-1.564,0,0
2013-Dec-25,25/12/13,21.424,-1.525,0,0
2013-Dec-26,26/12/13,21.282,-1.592,0,0
2013-Dec-27,27/12/13,21.173,-1.626,0,0
2013-Dec-28,28/12/13,21.108,-1.615,0,0
2013-Dec-29,29/12/13,21.03,-1.619,0,0
2013-Dec-30,30/12/13,20.815,-1.758,0,0
2013-Dec-31,31/12/13,20.997,-1.501,0,0
2014-Jan-01,1/1/14,20.662,-1.76,0,0
2014-Jan-02,2/1/14,20.407,-1.94,0,0
2014-Jan-03,3/1/14,20.584,-1.688,0,0
2014-Jan-04,4/1/14,20.818,-1.379,0,0
2014-Jan-05,5/1/14,21.158,-0.963,0,0
2014-Jan-06,6/1/14,20.83,-1.216,0,0
2014-Jan-07,7/1/14,20.869,-1.102,0,0
2014-Jan-08,8/1/14,20.404,-1.491,0,0
2014-Jan-09,9/1/14,20.408,-1.412,0,0
2014-Jan-10,10/1/14,19.919,-1.825,0,0
2014-Jan-11,11/1/14,19.709,-1.96,0,0
2014-Jan-12,12/1/14,19.872,-1.721,0,0
2014-Jan-13,13/1/14,19.499,-2.019,0,0
2014-Jan-14,14/1/14,19.842,-1.601,0,0
2014-Jan-15,15/1/14,19.769,-1.599,0,0
2014-Jan-16,16/1/14,19.395,-1.935,0,0
2014-Jan-17,17/1/14,19.654,-1.638,0,0
2014-Jan-18,18/1/14,19.475,-1.779,0,0
2014-Jan-19,19/1/14,19.455,-1.762,0,0
2014-Jan-20,20/1/14,19.464,-1.715,0,0
2014-Jan-21,21/1/14,19.839,-1.303,0,0
2014-Jan-22,22/1/14,19.959,-1.145,0,0
2014-Jan-23,23/1/14,20.067,-0.999,0,0
2014-Jan-24,24/1/14,20.359,-0.669,0,0
2014-Jan-25,25/1/14,20.416,-0.574,0,0
2014-Jan-26,26/1/14,20.817,-0.136,0,0
2014-Jan-27,27/1/14,20.78,-0.135,0,0
2014-Jan-28,28/1/14,20.837,-0.041,0,0
2014-Jan-29,29/1/14,20.963,0.123,0,0
2014-Jan-30,30/1/14,20.766,-0.036,0,0
2014-Jan-31,31/1/14,20.414,-0.35,0,0
2014-Feb-01,1/2/14,20.881,0.154,0,0
2014-Feb-02,2/2/14,20.342,-0.347,0,0
2014-Feb-03,3/2/14,20.521,-0.13,0,0
2014-Feb-04,4/2/14,19.237,-1.376,0,0
2014-Feb-05,5/2/14,20.745,0.169,0,0
2014-Feb-06,6/2/14,20.45,-0.088,0,0
2014-Feb-07,7/2/14,20.139,-0.361,0,0
2014-Feb-08,8/2/14,19.947,-0.516,0,0
2014-Feb-09,9/2/14,20.185,-0.24,0,0
2014-Feb-10,10/2/14,20.456,0.068,0,0
2014-Feb-11,11/2/14,20.431,0.082,0,0
2014-Feb-12,12/2/14,20.249,-0.063,0,0
2014-Feb-13,13/2/14,19.942,-0.332,0,0
2014-Feb-14,14/2/14,20.555,0.318,0,0
2014-Feb-15,15/2/14,20.468,0.269,0,0
2014-Feb-16,16/2/14,20.79,0.548,0,0
2014-Feb-17,17/2/14,20.341,0.056,0,0
2014-Feb-18,18/2/14,20.036,-0.292,0,0
2014-Feb-19,19/2/14,20.68,0.309,0,0
2014-Feb-20,20/2/14,20.79,0.375,0,0
2014-Feb-21,21/2/14,21.38,0.922,0,0
2014-Feb-22,22/2/14,20.894,0.393,0,0
2014-Feb-23,23/2/14,21.143,0.599,0,0
2014-Feb-24,24/2/14,20.828,0.241,0,0
2014-Feb-25,25/2/14,21.425,0.795,0,0
2014-Feb-26,26/2/14,21.511,0.837,0,0
2014-Feb-27,27/2/14,21.81,1.093,0,0
2014-Feb-28,28/2/14,21.978,1.218,0,0
2014-Mar-01,1/3/14,22.289,1.486,0,0
2014-Mar-02,2/3/14,22.351,1.504,0,0
2014-Mar-03,3/3/14,22.374,1.485,0,0
2014-Mar-04,4/3/14,22.458,1.526,0,0
2014-Mar-05,5/3/14,22.359,1.384,0,0
2014-Mar-06,6/3/14,22.982,1.963,0,0
2014-Mar-07,7/3/14,23.226,2.163,0,0
2014-Mar-08,8/3/14,23.372,2.267,0,0
2014-Mar-09,9/3/14,23.669,2.521,0,0
2014-Mar-10,10/3/14,23.74,2.549,0,0
2014-Mar-11,11/3/14,23.821,2.586,0,0
2014-Mar-12,12/3/14,24.177,2.899,0,0
2014-Mar-13,13/3/14,23.949,2.628,0,0
2014-Mar-14,14/3/14,22.399,1.034,0,0
2014-Mar-15,15/3/14,22.703,1.295,0,0
2014-Mar-16,16/3/14,23.818,2.315,0,0
2014-Mar-17,17/3/14,23.305,1.707,0,0
2014-Mar-18,18/3/14,23.659,1.966,0,0
2014-Mar-19,19/3/14,23.837,2.048,0,0
2014-Mar-20,20/3/14,23.454,1.57,0,0
2014-Mar-21,21/3/14,23.729,1.749,0,0
2014-Mar-22,22/3/14,23.831,1.756,0,0
2014-Mar-23,23/3/14,23.785,1.614,0,0
2014-Mar-24,24/3/14,23.602,1.336,0,0
2014-Mar-25,25/3/14,23.727,1.366,0,0
2014-Mar-26,26/3/14,23.355,0.899,0,0
2014-Mar-27,27/3/14,23.644,1.092,0,0
2014-Mar-28,28/3/14,24.06,1.412,0,0
2014-Mar-29,29/3/14,23.858,1.115,0,0
2014-Mar-30,30/3/14,24.125,1.287,0,0
2014-Mar-31,31/3/14,24.28,1.346,0,0
2014-Apr-01,1/4/14,24.396,1.367,0,0
2014-Apr-02,2/4/14,24.66,1.535,0,0
2014-Apr-03,3/4/14,23.676,0.456,0,0
2014-Apr-04,4/4/14,24.606,1.291,0,0
2014-Apr-05,5/4/14,24.418,1.007,0,0
2014-Apr-06,6/4/14,24.519,1.012,0,0
2014-Apr-07,7/4/14,24.662,1.06,0,0
2014-Apr-08,8/4/14,24.623,0.926,0,0
2014-Apr-09,9/4/14,25.606,1.814,0,0
2014-Apr-10,10/4/14,25.609,1.721,0,0
2014-Apr-11,11/4/14,26.076,2.093,0,0
2014-Apr-12,12/4/14,26.372,2.294,0,0
2014-Apr-13,13/4/14,26.539,2.365,0,0
2014-Apr-14,14/4/14,27.383,3.114,0,0
2014-Apr-15,15/4/14,28.038,3.673,0,0
2014-Apr-16,16/4/14,27.286,2.777,0,0
2014-Apr-17,17/4/14,27.617,2.965,0,0
2014-Apr-18,18/4/14,28.143,3.347,0,0
2014-Apr-19,19/4/14,28.131,3.191,0,0
2014-Apr-20,20/4/14,28.511,3.428,0,0
2014-Apr-21,21/4/14,27.596,2.37,0,0
2014-Apr-22,22/4/14,27.702,2.332,0,0
2014-Apr-23,23/4/14,28.054,2.54,0,0
2014-Apr-24,24/4/14,28.994,3.336,0,0
2014-Apr-25,25/4/14,28.907,3.105,0,0
2014-Apr-26,26/4/14,29.286,3.342,0,0
2014-Apr-27,27/4/14,28.828,2.739,0,0
2014-Apr-28,28/4/14,29.745,3.513,0,0
2014-Apr-29,29/4/14,29.933,3.557,0,0
2014-Apr-30,30/4/14,30.143,3.624,0,0
2014-May-01,1/5/14,29.911,3.247,0,0
2014-May-02,2/5/14,29.376,2.569,0,0
2014-May-03,3/5/14,29.68,2.73,0,0
2014-May-04,4/5/14,30.132,3.038,0,0
2014-May-05,5/5/14,29.293,2.055,0,0
2014-May-06,6/5/14,29.4,2.018,0,0
2014-May-07,7/5/14,29.14,1.615,0,0
2014-May-08,8/5/14,30.077,2.409,0,0
2014-May-09,9/5/14,29.638,1.825,0,0
2014-May-10,10/5/14,29.723,1.767,0,0
2014-May-11,11/5/14,28.772,0.672,0,0
2014-May-12,12/5/14,29.369,1.126,0,0
2014-May-13,13/5/14,29.28,0.892,0,0
2014-May-14,14/5/14,29.643,1.112,0,0
2014-May-15,15/5/14,29.764,1.089,0,0
2014-May-16,16/5/14,29.892,1.126,0,0
2014-May-17,17/5/14,30.08,1.222,0,0
2014-May-18,18/5/14,30.243,1.293,0,0
2014-May-19,19/5/14,29.888,0.846,0,0
2014-May-20,20/5/14,29.303,0.17,0,0
2014-May-21,21/5/14,29.795,0.57,0,0
2014-May-22,22/5/14,30.453,1.136,0,0
2014-May-23,23/5/14,30.818,1.409,0,0
2014-May-24,24/5/14,30.919,1.419,0,0
2014-May-25,25/5/14,31.737,2.144,0,0
2014-May-26,26/5/14,30.829,1.145,0,0
2014-May-27,27/5/14,32.84,3.064,0,0
2014-May-28,28/5/14,33.039,3.172,0.178,0
2014-May-29,29/5/14,33.103,3.143,0.241,0
2014-May-30,30/5/14,33.185,3.134,0.324,0
2014-May-31,31/5/14,32.6,2.457,0,0
2014-Jun-01,1/6/14,33.374,3.139,0.513,0
2014-Jun-02,2/6/14,33.115,2.788,0.253,0
2014-Jun-03,3/6/14,32.642,2.224,0,0
2014-Jun-04,4/6/14,31.153,0.642,0,0
2014-Jun-05,5/6/14,31.15,0.548,0,0
2014-Jun-06,6/6/14,31.715,1.021,0,0
2014-Jun-07,7/6/14,32.019,1.233,0,0
2014-Jun-08,8/6/14,32.003,1.125,0,0
2014-Jun-09,9/6/14,31.744,0.774,0,0
2014-Jun-10,10/6/14,31.934,0.873,0,0
2014-Jun-11,11/6/14,32.5,1.347,0,0
2014-Jun-12,12/6/14,32.682,1.437,0,0
2014-Jun-13,13/6/14,,,,0
2014-Jun-14,14/6/14,,,,0
2014-Jun-15,15/6/14,,,,0
2014-Jun-16,16/6/14,31.477,-0.072,0,0
2014-Jun-17,17/6/14,31.58,0.004,0,0
2014-Jun-18,18/6/14,31.119,-0.486,0,0
2014-Jun-19,19/6/14,31.248,-0.385,0,0
2014-Jun-20,20/6/14,31.514,-0.146,0,0
2014-Jun-21,21/6/14,31.3,-0.388,0,0
2014-Jun-22,22/6/14,31.884,0.168,0,0
2014-Jun-23,23/6/14,31.468,-0.277,0,0
2014-Jun-24,24/6/14,30.996,-0.777,0,0
2014-Jun-25,25/6/14,31.552,-0.249,0,0
2014-Jun-26,26/6/14,32.159,0.33,0,0
2014-Jun-27,27/6/14,32.224,0.367,0,0
2014-Jun-28,28/6/14,32.138,0.253,0,0
2014-Jun-29,29/6/14,31.676,-0.237,0,0
2014-Jun-30,30/6/14,32.903,0.962,0.041,0
2014-Jul-01,1/7/14,32.984,1.015,0.122,0
2014-Jul-02,2/7/14,32.922,0.925,0.061,0
2014-Jul-03,3/7/14,33.159,1.133,0.297,0
2014-Jul-04,4/7/14,33.214,1.161,0.353,0
2014-Jul-05,5/7/14,33.079,0.997,0.217,0
2014-Jul-06,6/7/14,33.796,1.687,0.935,0
2014-Jul-07,7/7/14,33.381,1.243,0.519,0
2014-Jul-08,8/7/14,33.585,1.419,0.724,0
2014-Jul-09,9/7/14,33.474,1.28,0.612,0
2014-Jul-10,10/7/14,33.597,1.375,0.736,0
2014-Jul-11,11/7/14,34.166,1.916,1.305,0.186
2014-Jul-12,12/7/14,33.904,1.626,1.043,0.335
2014-Jul-13,13/7/14,33.391,1.085,0.529,0.335
2014-Jul-14,14/7/14,33.963,1.629,1.101,0.493
2014-Jul-15,15/7/14,33.843,1.48,0.981,0.493
2014-Jul-16,16/7/14,34.086,1.707,1.224,0.668
2014-Jul-17,17/7/14,33.475,1.081,0.614,0.668
2014-Jul-18,18/7/14,32.525,0.114,0,0.668
2014-Jul-19,19/7/14,33.848,1.422,0.987,0.668
2014-Jul-20,20/7/14,33.913,1.47,1.051,0.818
2014-Jul-21,21/7/14,34.203,1.744,1.342,1.009
2014-Jul-22,22/7/14,33.858,1.383,0.996,1.009
2014-Jul-23,23/7/14,33.427,0.936,0.566,1.009
2014-Jul-24,24/7/14,34.093,1.586,1.231,1.185
2014-Jul-25,25/7/14,34.122,1.598,1.26,1.365
2014-Jul-26,26/7/14,33.723,1.184,0.862,1.365
2014-Jul-27,27/7/14,33.506,0.95,0.644,1.365
2014-Jul-28,28/7/14,33.756,1.184,0.894,1.365
2014-Jul-29,29/7/14,34.045,1.457,1.183,1.534
2014-Jul-30,30/7/14,33.537,0.934,0.676,1.534
2014-Jul-31,31/7/14,33.966,1.346,1.105,1.692
2014-Aug-01,1/8/14,33.764,1.128,0.902,1.692
2014-Aug-02,2/8/14,34.119,1.467,1.257,1.872
2014-Aug-03,3/8/14,34.054,1.386,1.192,2.042
2014-Aug-04,4/8/14,34.387,1.702,1.525,2.26
2014-Aug-05,5/8/14,34.446,1.745,1.584,2.486
2014-Aug-06,6/8/14,34.126,1.41,1.265,2.667
2014-Aug-07,7/8/14,32.881,0.148,0.019,2.667
2014-Aug-08,8/8/14,33.804,1.055,0.942,2.667
2014-Aug-09,9/8/14,33.889,1.124,1.027,2.814
2014-Aug-10,10/8/14,33.547,0.766,0.686,2.814
2014-Aug-11,11/8/14,32.648,-0.15,0,2.814
2014-Aug-12,12/8/14,33.322,0.509,0.461,2.814
2014-Aug-13,13/8/14,33.298,0.469,0.436,2.814
2014-Aug-14,14/8/14,33.457,0.612,0.596,2.814
2014-Aug-15,15/8/14,32.961,0.1,0.1,2.814
2014-Aug-16,16/8/14,32.463,-0.389,0,2.814
2014-Aug-17,17/8/14,33.545,0.702,0.683,2.814
2014-Aug-18,18/8/14,33.357,0.523,0.496,2.814
2014-Aug-19,19/8/14,33.003,0.178,0.141,2.814
2014-Aug-20,20/8/14,33.144,0.329,0.283,2.814
2014-Aug-21,21/8/14,33.757,0.951,0.895,2.814
2014-Aug-22,22/8/14,33.625,0.828,0.763,2.814
2014-Aug-23,23/8/14,33.619,0.831,0.757,2.814
2014-Aug-24,24/8/14,33.296,0.518,0.435,2.814
2014-Aug-25,25/8/14,33.39,0.62,0.528,2.814
2014-Aug-26,26/8/14,33.226,0.466,0.365,2.814
2014-Aug-27,27/8/14,33.379,0.628,0.517,2.814
2014-Aug-28,28/8/14,32.936,0.194,0.074,2.814
2014-Aug-29,29/8/14,33.468,0.736,0.606,2.814
2014-Aug-30,30/8/14,33.285,0.562,0.423,2.814
2014-Aug-31,31/8/14,32.857,0.143,0,2.814
2014-Sep-01,1/9/14,33.297,0.592,0.435,2.814
2014-Sep-02,2/9/14,33.309,0.614,0.448,2.814
2014-Sep-03,3/9/14,33.079,0.393,0.217,2.814
2014-Sep-04,4/9/14,33.06,0.383,0.199,2.814
2014-Sep-05,5/9/14,33.644,0.976,0.782,2.814
2014-Sep-06,6/9/14,33.543,0.884,0.681,2.814
2014-Sep-07,7/9/14,33.83,1.181,0.968,2.814
2014-Sep-08,8/9/14,33.292,0.652,0.43,2.814
2014-Sep-09,9/9/14,33.513,0.882,0.651,2.814
2014-Sep-10,10/9/14,33.662,1.041,0.801,2.814
2014-Sep-11,11/9/14,33.966,1.354,1.104,2.971
2014-Sep-12,12/9/14,33.883,1.28,1.021,3.117
2014-Sep-13,13/9/14,33.37,0.776,0.508,3.117
2014-Sep-14,14/9/14,33.514,0.929,0.652,3.117
2014-Sep-15,15/9/14,33.995,1.419,1.133,3.279
2014-Sep-16,16/9/14,34.28,1.754,1.418,3.482
