Date,date1,SST,SST_Anomaly,HotSpot,DHW
2012-May-02,2/5/12,27.904,0.707,0,
2012-May-03,3/5/12,28.033,0.698,0,
2012-May-04,4/5/12,28.6,1.126,0,
2012-May-05,5/5/12,28.632,1.02,0,
2012-May-06,6/5/12,28.723,0.973,0,
2012-May-07,7/5/12,29.122,1.233,0,
2012-May-08,8/5/12,28.82,0.793,0,
2012-May-09,9/5/12,28.239,0.074,0,
2012-May-10,10/5/12,29.39,1.086,0,
2012-May-11,11/5/12,29.089,0.647,0,
2012-May-12,12/5/12,29.138,0.558,0,
2012-May-13,13/5/12,28.481,-0.238,0,
2012-May-14,14/5/12,29.161,0.304,0,
2012-May-15,15/5/12,29.278,0.282,0,
2012-May-16,16/5/12,29.405,0.334,0,
2012-May-17,17/5/12,28.993,-0.153,0,
2012-May-18,18/5/12,29.019,-0.203,0,
2012-May-19,19/5/12,29.543,0.245,0,
2012-May-20,20/5/12,29.65,0.276,0,
2012-May-21,21/5/12,30.527,1.078,0,
2012-May-22,22/5/12,30.907,1.382,0,
2012-May-23,23/5/12,30.692,1.091,0,
2012-May-24,24/5/12,30.224,0.548,0,
2012-May-25,25/5/12,29.87,0.117,0,
2012-May-26,26/5/12,29.606,-0.222,0,
2012-May-27,27/5/12,30.002,0.099,0,
2012-May-28,28/5/12,29.137,-0.843,0,
2012-May-29,29/5/12,30.185,0.13,0,
2012-May-30,30/5/12,31.136,1.005,0,
2012-May-31,31/5/12,31.252,1.046,0,
2012-Jun-01,1/6/12,31.068,0.785,0,
2012-Jun-02,2/6/12,31.09,0.732,0,
2012-Jun-03,3/6/12,30.82,0.386,0,
2012-Jun-04,4/6/12,30.834,0.324,0,
2012-Jun-05,5/6/12,30.99,0.405,0,
2012-Jun-06,6/6/12,30.819,0.158,0,
2012-Jun-07,7/6/12,30.689,-0.048,0,
2012-Jun-08,8/6/12,30.664,-0.148,0,
2012-Jun-09,9/6/12,31.221,0.333,0,
2012-Jun-10,10/6/12,31.725,0.762,0,
2012-Jun-11,11/6/12,31.605,0.565,0,
2012-Jun-12,12/6/12,31.578,0.463,0,
2012-Jun-13,13/6/12,31.378,0.187,0,
2012-Jun-14,14/6/12,31.374,0.107,0,
2012-Jun-15,15/6/12,31.531,0.188,0,
2012-Jun-16,16/6/12,31.86,0.491,0,
2012-Jun-17,17/6/12,32.203,0.808,0,
2012-Jun-18,18/6/12,32.289,0.868,0,0
2012-Jun-19,19/6/12,32.109,0.661,0,0
2012-Jun-20,20/6/12,31.586,0.113,0,0
2012-Jun-21,21/6/12,31.768,0.268,0,0
2012-Jun-22,22/6/12,31.911,0.386,0,0
2012-Jun-23,23/6/12,32.447,0.895,0,0
2012-Jun-24,24/6/12,32.049,0.471,0,0
2012-Jun-25,25/6/12,32.121,0.517,0,0
2012-Jun-26,26/6/12,32.079,0.448,0,0
2012-Jun-27,27/6/12,31.994,0.338,0,0
2012-Jun-28,28/6/12,32.451,0.769,0,0
2012-Jun-29,29/6/12,32.183,0.474,0,0
2012-Jun-30,30/6/12,32.256,0.521,0,0
2012-Jul-01,1/7/12,32.323,0.562,0,0
2012-Jul-02,2/7/12,32.629,0.841,0.071,0
2012-Jul-03,3/7/12,32.953,1.14,0.395,0
2012-Jul-04,4/7/12,33.772,1.932,1.214,0.173
2012-Jul-05,5/7/12,33.441,1.575,0.883,0.173
2012-Jul-06,6/7/12,33.109,1.217,0.551,0.173
2012-Jul-07,7/7/12,33.415,1.497,0.857,0.173
2012-Jul-08,8/7/12,32.605,0.661,0.047,0.173
2012-Jul-09,9/7/12,32.722,0.752,0.164,0.173
2012-Jul-10,10/7/12,33.247,1.251,0.689,0.173
2012-Jul-11,11/7/12,33.837,1.814,1.279,0.356
2012-Jul-12,12/7/12,34.412,2.363,1.854,0.621
2012-Jul-13,13/7/12,33.951,1.876,1.393,0.82
2012-Jul-14,14/7/12,33.847,1.745,1.289,1.004
2012-Jul-15,15/7/12,33.795,1.668,1.237,1.181
2012-Jul-16,16/7/12,34.551,2.409,1.993,1.465
2012-Jul-17,17/7/12,33.905,1.749,1.347,1.658
2012-Jul-18,18/7/12,33.822,1.653,1.264,1.838
2012-Jul-19,19/7/12,34.454,2.271,1.896,2.109
2012-Jul-20,20/7/12,34.459,2.262,1.901,2.381
2012-Jul-21,21/7/12,34.079,1.869,1.521,2.598
2012-Jul-22,22/7/12,33.641,1.416,1.083,2.753
2012-Jul-23,23/7/12,34.343,2.105,1.785,3.008
2012-Jul-24,24/7/12,34.594,2.341,2.036,3.299
2012-Jul-25,25/7/12,33.421,1.154,0.863,3.299
2012-Jul-26,26/7/12,32.925,0.645,0.367,3.299
2012-Jul-27,27/7/12,33.751,1.457,1.193,3.469
2012-Jul-28,28/7/12,34.528,2.22,1.97,3.751
2012-Jul-29,29/7/12,34.496,2.174,1.938,4.027
2012-Jul-30,30/7/12,34.408,2.072,1.85,4.292
2012-Jul-31,31/7/12,33.958,1.608,1.4,4.492
2012-Aug-01,1/8/12,34.471,2.108,1.913,4.765
2012-Aug-02,2/8/12,34.281,1.903,1.723,5.011
2012-Aug-03,3/8/12,34.023,1.632,1.465,5.22
2012-Aug-04,4/8/12,33.988,1.582,1.43,5.425
2012-Aug-05,5/8/12,33.266,0.847,0.708,5.425
2012-Aug-06,6/8/12,32.833,0.4,0.275,5.425
2012-Aug-07,7/8/12,33.12,0.673,0.562,5.425
2012-Aug-08,8/8/12,33.047,0.586,0.489,5.425
2012-Aug-09,9/8/12,33.294,0.82,0.736,5.425
2012-Aug-10,10/8/12,33.812,1.324,1.254,5.604
2012-Aug-11,11/8/12,34.185,1.683,1.627,5.836
2012-Aug-12,12/8/12,34.269,1.753,1.711,6.081
2012-Aug-13,13/8/12,,,,6.081
2012-Aug-14,14/8/12,33.674,1.13,1.116,6.24
2012-Aug-15,15/8/12,33.673,1.115,1.115,6.4
2012-Aug-16,16/8/12,33.712,1.159,1.154,6.564
2012-Aug-17,17/8/12,,,,6.564
2012-Aug-18,18/8/12,33.773,1.229,1.215,6.738
2012-Aug-19,19/8/12,33.799,1.259,1.241,6.915
2012-Aug-20,20/8/12,34.113,1.578,1.555,7.137
2012-Aug-21,21/8/12,34.522,1.991,1.964,7.418
2012-Aug-22,22/8/12,34.649,2.123,2.091,7.717
2012-Aug-23,23/8/12,33.593,1.072,1.035,7.864
2012-Aug-24,24/8/12,33.493,0.976,0.935,7.864
2012-Aug-25,25/8/12,32.689,0.177,0.131,7.864
2012-Aug-26,26/8/12,33.351,0.844,0.793,7.864
2012-Aug-27,27/8/12,33.545,1.042,0.987,7.864
2012-Aug-28,28/8/12,33.766,1.268,1.208,8.037
2012-Aug-29,29/8/12,33.735,1.241,1.177,8.205
2012-Aug-30,30/8/12,33.979,1.49,1.421,8.408
2012-Aug-31,31/8/12,34.051,1.567,1.493,8.621
2012-Sep-01,1/9/12,33.957,1.477,1.399,8.821
2012-Sep-02,2/9/12,33.937,1.462,1.379,9.018
2012-Sep-03,3/9/12,34.342,1.871,1.784,9.273
2012-Sep-04,4/9/12,34.761,2.295,2.203,9.588
2012-Sep-05,5/9/12,34.518,2.057,1.96,9.868
2012-Sep-06,6/9/12,34.406,1.949,1.848,10.132
2012-Sep-07,7/9/12,33.805,1.353,1.247,10.31
2012-Sep-08,8/9/12,33.599,1.152,1.041,10.459
2012-Sep-09,9/9/12,33.752,1.309,1.194,10.629
2012-Sep-10,10/9/12,34.008,1.57,1.45,10.836
2012-Sep-11,11/9/12,,,,10.836
2012-Sep-12,12/9/12,,,,10.836
2012-Sep-13,13/9/12,33.852,1.428,1.294,11.021
2012-Sep-14,14/9/12,33.801,1.381,1.243,11.199
2012-Sep-15,15/9/12,33.316,0.901,0.758,11.199
2012-Sep-16,16/9/12,33.163,0.8,0.605,11.199
2012-Sep-17,17/9/12,33.179,0.868,0.621,11.199
2012-Sep-18,18/9/12,33.056,0.797,0.498,11.199
2012-Sep-19,19/9/12,32.861,0.653,0.303,11.199
2012-Sep-20,20/9/12,33.142,0.986,0.584,11.199
2012-Sep-21,21/9/12,32.992,0.888,0.434,11.199
2012-Sep-22,22/9/12,33.54,1.488,0.982,11.199
2012-Sep-23,23/9/12,33.506,1.505,0.948,11.199
2012-Sep-24,24/9/12,33.04,1.091,0.482,11.199
2012-Sep-25,25/9/12,32.834,0.937,0.276,11.199
2012-Sep-26,26/9/12,33.211,1.366,0.653,11.025
2012-Sep-27,27/9/12,33.045,1.252,0.487,11.025
2012-Sep-28,28/9/12,32.727,0.985,0.169,11.025
2012-Sep-29,29/9/12,32.889,1.199,0.331,11.025
2012-Sep-30,30/9/12,32.769,1.131,0.211,11.025
2012-Oct-01,1/10/12,32.569,0.982,0.011,11.025
2012-Oct-02,2/10/12,32.863,1.329,0.305,11.025
2012-Oct-03,3/10/12,32.646,1.163,0.088,10.843
2012-Oct-04,4/10/12,32.634,1.203,0.076,10.578
2012-Oct-05,5/10/12,32.459,1.08,0,10.379
2012-Oct-06,6/10/12,32.301,0.974,0,10.195
2012-Oct-07,7/10/12,32.224,0.948,0,10.018
2012-Oct-08,8/10/12,32.345,1.121,0,9.733
2012-Oct-09,9/10/12,32.394,1.222,0,9.541
2012-Oct-10,10/10/12,32.416,1.296,0,9.36
2012-Oct-11,11/10/12,32.38,1.311,0,9.089
2012-Oct-12,12/10/12,32.437,1.42,0,8.818
2012-Oct-13,13/10/12,32.156,1.191,0,8.601
2012-Oct-14,14/10/12,31.633,0.72,0,8.446
2012-Oct-15,15/10/12,31.264,0.403,0,8.191
2012-Oct-16,16/10/12,30.611,-0.164,0,7.9
2012-Oct-17,17/10/12,31.055,0.367,0,7.9
2012-Oct-18,18/10/12,30.93,0.328,0,7.9
2012-Oct-19,19/10/12,31.103,0.587,0,7.73
2012-Oct-20,20/10/12,31.117,0.687,0,7.448
2012-Oct-21,21/10/12,30.746,0.403,0,7.171
2012-Oct-22,22/10/12,30.607,0.35,0,6.907
2012-Oct-23,23/10/12,30.477,0.306,0,6.707
2012-Oct-24,24/10/12,30.307,0.223,0,6.434
2012-Oct-25,25/10/12,30.277,0.278,0,6.188
2012-Oct-26,26/10/12,30.341,0.429,0,5.978
2012-Oct-27,27/10/12,30.767,0.941,0,5.774
2012-Oct-28,28/10/12,30.679,0.939,0,5.774
2012-Oct-29,29/10/12,30.772,1.119,0,5.774
2012-Oct-30,30/10/12,30.268,0.701,0,5.774
2012-Oct-31,31/10/12,29.767,0.286,0,5.774
2012-Nov-01,1/11/12,29.518,0.124,0,5.774
2012-Nov-02,2/11/12,29.399,0.091,0,5.595
2012-Nov-03,3/11/12,29.448,0.226,0,5.362
2012-Nov-04,4/11/12,29.364,0.228,0,5.118
2012-Nov-05,5/11/12,29.477,0.428,0,5.118
2012-Nov-06,6/11/12,29.473,0.51,0,4.959
2012-Nov-07,7/11/12,29.485,0.609,0,4.799
2012-Nov-08,8/11/12,29.497,0.706,0,4.634
2012-Nov-09,9/11/12,29.518,0.814,0,4.634
2012-Nov-10,10/11/12,29.802,1.184,0,4.461
2012-Nov-11,11/11/12,29.996,1.465,0,4.283
2012-Nov-12,12/11/12,29.268,0.822,0,4.061
2012-Nov-13,13/11/12,29.446,1.087,0,3.781
2012-Nov-14,14/11/12,29.128,0.856,0,3.482
2012-Nov-15,15/11/12,28.539,0.352,0,3.334
2012-Nov-16,16/11/12,28.344,0.344,0,3.334
2012-Nov-17,17/11/12,28.089,0.276,0,3.334
2012-Nov-18,18/11/12,28.029,0.403,0,3.334
2012-Nov-19,19/11/12,28.3,0.86,0,3.334
2012-Nov-20,20/11/12,28.149,0.895,0,3.162
2012-Nov-21,21/11/12,27.374,0.307,0,2.994
2012-Nov-22,22/11/12,28.057,1.176,0,2.791
2012-Nov-23,23/11/12,27.686,0.992,0,2.577
2012-Nov-24,24/11/12,27.806,1.298,0,2.377
2012-Nov-25,25/11/12,27.463,1.143,0,2.18
2012-Nov-26,26/11/12,27.508,1.374,0,1.926
2012-Nov-27,27/11/12,26.443,0.495,0,1.611
2012-Nov-28,28/11/12,27.128,1.367,0,1.331
2012-Nov-29,29/11/12,27.148,1.574,0,1.067
2012-Nov-30,30/11/12,26.585,1.197,0,0.889
2012-Dec-01,1/12/12,26.596,1.395,0,0.74
2012-Dec-02,2/12/12,26.338,1.324,0,0.57
2012-Dec-03,3/12/12,26.122,1.294,0,0.362
2012-Dec-04,4/12/12,,,,0.362
2012-Dec-05,5/12/12,25.575,1.12,0,0.362
2012-Dec-06,6/12/12,25.65,1.382,0,0.178
2012-Dec-07,7/12/12,25.39,1.309,0,0
2012-Dec-08,8/12/12,25.629,1.734,0,0
2012-Dec-09,9/12/12,25.576,1.868,0,0
2012-Dec-10,10/12/12,25.685,2.164,0,0
2012-Dec-11,11/12/12,25.722,2.387,0,0
2012-Dec-12,12/12/12,25.203,2.054,0,0
2012-Dec-13,13/12/12,25.277,2.315,0,0
2012-Dec-14,14/12/12,25.385,2.61,0,0
2012-Dec-15,15/12/12,24.745,2.156,0,0
2012-Dec-16,16/12/12,24.394,1.818,0,0
2012-Dec-17,17/12/12,24.58,2.018,0,0
2012-Dec-18,18/12/12,24.719,2.171,0,0
2012-Dec-19,19/12/12,24.568,2.033,0,0
2012-Dec-20,20/12/12,24.573,2.052,0,0
2012-Dec-21,21/12/12,24.142,1.634,0,0
2012-Dec-22,22/12/12,23.948,1.453,0,0
2012-Dec-23,23/12/12,24.138,1.656,0,0
2012-Dec-24,24/12/12,23.976,1.508,0,0
2012-Dec-25,25/12/12,24.207,1.753,0,0
2012-Dec-26,26/12/12,23.622,1.181,0,0
2012-Dec-27,27/12/12,23.045,0.617,0,0
2012-Dec-28,28/12/12,23.332,0.918,0,0
2012-Dec-29,29/12/12,23.127,0.726,0,0
2012-Dec-30,30/12/12,23.082,0.695,0,0
2012-Dec-31,31/12/12,22.69,0.317,0,0
2013-Jan-01,1/1/13,22.524,0.164,0,0
2013-Jan-02,2/1/13,22.399,0.052,0,0
2013-Jan-03,3/1/13,22.206,-0.127,0,0
2013-Jan-04,4/1/13,22.347,0.027,0,0
2013-Jan-05,5/1/13,22.439,0.132,0,0
2013-Jan-06,6/1/13,22.714,0.421,0,0
2013-Jan-07,7/1/13,22.766,0.486,0,0
2013-Jan-08,8/1/13,22.241,-0.025,0,0
2013-Jan-09,9/1/13,22.577,0.325,0,0
2013-Jan-10,10/1/13,22.634,0.395,0,0
2013-Jan-11,11/1/13,22.337,0.111,0,0
2013-Jan-12,12/1/13,21.796,-0.416,0,0
2013-Jan-13,13/1/13,21.542,-0.657,0,0
2013-Jan-14,14/1/13,21.1,-1.085,0,0
2013-Jan-15,15/1/13,21.138,-1.034,0,0
2013-Jan-16,16/1/13,20.851,-1.289,0,0
2013-Jan-17,17/1/13,20.44,-1.667,0,0
2013-Jan-18,18/1/13,20.468,-1.607,0,0
2013-Jan-19,19/1/13,20.366,-1.676,0,0
2013-Jan-20,20/1/13,20.259,-1.751,0,0
2013-Jan-21,21/1/13,19.864,-2.114,0,0
2013-Jan-22,22/1/13,20.358,-1.587,0,0
2013-Jan-23,23/1/13,20.387,-1.526,0,0
2013-Jan-24,24/1/13,20.72,-1.16,0,0
2013-Jan-25,25/1/13,20.908,-0.939,0,0
2013-Jan-26,26/1/13,21.05,-0.765,0,0
2013-Jan-27,27/1/13,21.204,-0.579,0,0
2013-Jan-28,28/1/13,21.43,-0.321,0,0
2013-Jan-29,29/1/13,20.949,-0.769,0,0
2013-Jan-30,30/1/13,21.364,-0.321,0,0
2013-Jan-31,31/1/13,21.294,-0.359,0,0
2013-Feb-01,1/2/13,21.222,-0.399,0,0
2013-Feb-02,2/2/13,20.524,-1.065,0,0
2013-Feb-03,3/2/13,21.445,-0.111,0,0
2013-Feb-04,4/2/13,20.891,-0.633,0,0
2013-Feb-05,5/2/13,21.087,-0.404,0,0
2013-Feb-06,6/2/13,21.169,-0.29,0,0
2013-Feb-07,7/2/13,21.227,-0.199,0,0
2013-Feb-08,8/2/13,21.129,-0.265,0,0
2013-Feb-09,9/2/13,20.946,-0.416,0,0
2013-Feb-10,10/2/13,21.018,-0.311,0,0
2013-Feb-11,11/2/13,21.306,0.009,0,0
2013-Feb-12,12/2/13,21.462,0.198,0,0
2013-Feb-13,13/2/13,21.413,0.181,0,0
2013-Feb-14,14/2/13,21.636,0.437,0,0
2013-Feb-15,15/2/13,21.998,0.831,0,0
2013-Feb-16,16/2/13,22.204,1.022,0,0
2013-Feb-17,17/2/13,21.902,0.706,0,0
2013-Feb-18,18/2/13,21.305,0.094,0,0
2013-Feb-19,19/2/13,21.89,0.664,0,0
2013-Feb-20,20/2/13,22.075,0.834,0,0
2013-Feb-21,21/2/13,21.967,0.712,0,0
2013-Feb-22,22/2/13,21.554,0.284,0,0
2013-Feb-23,23/2/13,21.376,0.091,0,0
2013-Feb-24,24/2/13,20.845,-0.455,0,0
2013-Feb-25,25/2/13,20.919,-0.395,0,0
2013-Feb-26,26/2/13,21.75,0.421,0,0
2013-Feb-27,27/2/13,22.366,1.022,0,0
2013-Feb-28,28/2/13,22.218,0.859,0,0
2013-Mar-01,1/3/13,22.842,1.469,0,0
2013-Mar-02,2/3/13,22.832,1.444,0,0
2013-Mar-03,3/3/13,23.372,1.969,0,0
2013-Mar-04,4/3/13,23.465,2.047,0,0
2013-Mar-05,5/3/13,23.661,2.229,0,0
2013-Mar-06,6/3/13,23.603,2.156,0,0
2013-Mar-07,7/3/13,22.883,1.422,0,0
2013-Mar-08,8/3/13,23.015,1.539,0,0
2013-Mar-09,9/3/13,23.037,1.546,0,0
2013-Mar-10,10/3/13,22.711,1.205,0,0
2013-Mar-11,11/3/13,22.908,1.388,0,0
2013-Mar-12,12/3/13,22.763,1.227,0,0
2013-Mar-13,13/3/13,23.104,1.554,0,0
2013-Mar-14,14/3/13,23.202,1.637,0,0
2013-Mar-15,15/3/13,23.314,1.735,0,0
2013-Mar-16,16/3/13,23.973,2.288,0,0
2013-Mar-17,17/3/13,24.281,2.491,0,0
2013-Mar-18,18/3/13,24.482,2.587,0,0
2013-Mar-19,19/3/13,24.208,2.207,0,0
2013-Mar-20,20/3/13,24.835,2.728,0,0
2013-Mar-21,21/3/13,24.315,2.104,0,0
2013-Mar-22,22/3/13,24.393,2.076,0,0
2013-Mar-23,23/3/13,24.508,2.086,0,0
2013-Mar-24,24/3/13,24.137,1.609,0,0
2013-Mar-25,25/3/13,24.305,1.672,0,0
2013-Mar-26,26/3/13,23.808,1.07,0,0
2013-Mar-27,27/3/13,23.937,1.093,0,0
2013-Mar-28,28/3/13,24.209,1.26,0,0
2013-Mar-29,29/3/13,24.914,1.86,0,0
2013-Mar-30,30/3/13,24.358,1.198,0,0
2013-Mar-31,31/3/13,24.586,1.321,0,0
